1::O60506;1::O43390,13,13,428.76,0.840965147,0.245237839,1.385145659,0.100010787,Y101.5,Y202,69788,Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP PE=1 SV=2,2196636.711,3639085.568,2465485.132,3847226.169,2509887.663,2706762.154,2204417.812,4756141.878,3326955.63,3295389.838,2352377.078,2005218.314,4206615.803,4601814.534,1792068.937,x
1::P55287;1::Q9ULB5,14,13,458.06,0.07648304,0.060988327,2.037941557,0.570355948,Y202,Y101.5,88367,Cadherin-11 OS=Homo sapiens GN=CDH11 PE=2 SV=2,2806074.581,3833233.488,1740788.325,1856282.028,2452499.707,1937589.683,1640856.525,2200282.895,1509765.119,3062330.21,3715925.239,1734715.708,1671934.187,1109040.972,1396264.922,x
1::O60664,13,13,531.13,0.327702592,0.144991999,1.715549642,0.275556201,Y101,Y202,47217,Perilipin-3 OS=Homo sapiens GN=PLIN3 PE=1 SV=3,3474774.589,1706103.699,3479991.909,1206757.15,2059290.152,3189146.692,2394229.061,2067598.794,1368781.159,2045259.699,1552696.385,1450496.019,2343378.975,2415011.07,3607055.006,x
1::P07339;2::P80209,13,13,429.22,0.01413943,0.021002986,2.8352453,0.850992729,Y101.5,Y201,45037,Cathepsin D OS=Homo sapiens GN=CTSD PE=1 SV=1,2604441.247,3016027.525,2427772.271,4163870.609,4261119.57,6363182.191,1164263.225,2627719.12,3722116.426,3823397.988,4438908.983,4289649.858,4818588.862,9866784.142,6618940.219,x
1::P05155,13,13,500.88,0.004019754,0.010637892,8.001286652,0.957027778,Y101,Y102,55347,Plasma protease C1 inhibitor OS=Homo sapiens GN=SERPING1 PE=1 SV=2,19869765.5,21807336.61,5297342.659,2377634.901,1318846.517,2174379.959,4254953.356,3190440.422,2609923.503,3945889.077,2021299.738,1195618.587,3495419.281,3618957.395,3528349.303,x
1::Q14192;2::Q2KI95,13,13,382.24,0.035761928,0.037918838,4.37397443,0.713338079,Y101.5,Y201,34166,Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=3,1670443.298,1348993.531,5459786.215,2017846.667,2127267.879,5272705.941,1272618.099,2039233.41,1056820.134,2155287.057,4488767.705,4032793.024,5694069.933,7552320.162,5862067.97,x
1::O95967,13,13,439.11,0.141643083,0.089363211,4.144237228,0.444644541,Y101,Y101.5,51767,EGF-containing fibulin-like extracellular matrix protein 2 OS=Homo sapiens GN=EFEMP2 PE=1 SV=3,5420071.559,7377288.149,1714575.832,4393929.175,1544222.76,3239270.962,3527444.294,4030489.788,1632547.27,5606392.398,1893238.473,2150821.245,1215514.118,944421.5859,1341778.784,x
1::Q14204,13,12,258.12,0.049549044,0.046726693,3.438121599,0.65453018,Y202,Y201,534809,Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens GN=DYNC1H1 PE=1 SV=5,346075.3756,380318.7287,348417.3574,462930.2916,431716.829,825904.0652,191365.0839,295083.6563,47846.55316,426065.3263,778636.5319,632270.3303,647681.1217,222368.7507,550816.0908,x
1::P78417,12,12,301.93,0.004740729,0.01141952,2.457206282,0.948019509,Y101.5,Y201,27833,Glutathione S-transferase omega-1 OS=Homo sapiens GN=GSTO1 PE=1 SV=2,3607692.498,2540454.177,2083731.267,1929536.586,2261921.851,2572833.238,1731599.388,2009350.184,1567873.401,2288907.513,2758360.752,2226943.697,5836673.468,3818112.792,3390086.9,x
1::Q10471,12,12,348.32,0.662528404,0.210954495,1.631286507,0.14445737,Y202,Y201,65433,Polypeptide N-acetylgalactosaminyltransferase 2 OS=Homo sapiens GN=GALNT2 PE=1 SV=1,4664230.813,5133414.328,4709227.644,2290574.552,7212435.422,4630779.836,2186890.394,3429065.43,6720132.94,3579838.26,7250854.544,9293002.341,5196540.738,4137397.973,6076922.752,x
1::P48740,12,12,379.72,1.86E-05,0.000437355,17.47559455,0.999999955,Y201,Y202,80849,Mannan-binding lectin serine protease 1 OS=Homo sapiens GN=MASP1 PE=1 SV=3,8643984.48,8580316.465,7872757.407,2059668.448,1937788.915,1204363.423,18521014.09,17981500.62,4446089.586,1044529.94,637205.1694,661452.9395,649514.479,871308.0482,921886.2247,x
1::P28799,12,12,631.43,0.322367428,0.14422389,2.310057396,0.278745382,Y101.5,Y102,68518,Granulins OS=Homo sapiens GN=GRN PE=1 SV=2,5248258.263,7637137.242,2246670.991,3781444.546,2371902.496,2124922.644,3922032.018,3015348.131,1758346.837,3427639.72,3764985.647,1273558.488,4508075.376,11256752.42,3358450.315,x
1::Q8NBS9,12,12,530.4,0.571094231,0.193439611,1.326638242,0.171393617,Y102,Y201,48283,Thioredoxin domain-containing protein 5 OS=Homo sapiens GN=TXNDC5 PE=1 SV=2,3675227.694,3894300.206,4337897.555,3913523.756,3687922.474,5002547.79,3206887.63,4821943.955,1471869.976,3298162.174,5902666.044,3274129.334,4106845.237,2671464.415,2877386.013,x
1::Q99538,12,12,423.73,0.0038127,0.010217665,6.61205703,0.95964843,Y202,Y101,49779,Legumain OS=Homo sapiens GN=LGMN PE=1 SV=1,1022467.635,915950.7386,948872.3149,1638703.036,4448023.221,8519740.969,2215050.951,906659.2862,890477.1245,5424692.691,9649844.485,4016393.517,3773487.795,5198426.598,3095806.146,x
1::Q16394;1::Q92935;2::A5D7I4,12,12,306.48,0.040790544,0.041719132,3.592067549,0.690153985,Y201,Y101.5,86941,Exostosin-1 OS=Homo sapiens GN=EXT1 PE=1 SV=2,2352476.119,2015690.257,1284271.727,1300398.234,697452.7153,933158.0662,3492383.112,2598396.879,1758263.509,2421879.179,1015146.707,453666.5759,872670.5863,617684.6592,694749.4035,x
1::Q16851;2::Q07130,12,12,451.12,0.006626839,0.013767748,3.137064761,0.925519691,Y101.5,Y201,57076,UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens GN=UGP2 PE=1 SV=5,1094368.025,940642.1955,1860474.47,2213335.255,2014517.791,3751991.592,1384929.913,1584883.848,818992.534,1525636.735,2259311.06,2727978.932,4603358.198,4535602.659,2746769.857,x
1::P08476;2::P07995,12,12,408.99,0.01445606,0.021034541,3.81239516,0.848292168,Y201,Y102,48210,Inhibin beta A chain OS=Homo sapiens GN=INHBA PE=1 SV=2,1977804.51,2271494.432,1987300.014,794344.2715,536620.7688,1369244.681,3610845.3,1588016.22,5095404.951,1805994.988,553424.2707,575314.3866,2018041.868,2604893.241,2654976.527,x
1::P52209,12,12,346.16,0.000105962,0.001121678,6.140987917,0.999968913,Y101.5,Y201,53619,"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens GN=PGD PE=1 SV=3",5446772.999,3231822.986,3677187.344,3253715.053,3093144.41,4229949.175,1780522.561,3400771.436,1648769.015,4947996.277,4293815.495,3338445.043,17951339.44,12929559.38,11062435.6,x
1::P21291;2::Q3MHY1,12,12,711.82,4.90E-05,0.000715842,3.466921742,0.999997614,Y101.5,Y101,21409,Cysteine and glycine-rich protein 1 OS=Homo sapiens GN=CSRP1 PE=1 SV=3,13475082.98,10025998.06,15913340.75,16325871.51,15299706.81,22049517.17,11788807.46,13999861.65,14574156.08,17139781.03,19949285.74,18785203.78,44133610.53,56698006.58,35815098.74,x
1::Q9NRN5;2::Q0VCP3,13,12,412.24,0.250082255,0.123994124,2.4873508,0.328836408,Y101,Y201,46380,Olfactomedin-like protein 3 OS=Homo sapiens GN=OLFML3 PE=2 SV=1,11669615.56,17389836.42,4127904.122,7719902.7,6395449.348,6908744.7,3794481.523,5298727.593,4249241.86,8859319.772,6199156.042,7087961.695,5602565.474,4287418.973,8584191.626,x
1::Q86UP2,14,12,373.44,0.032704825,0.035968903,3.815706399,0.728625837,Y101.5,Y201,156464,Kinectin OS=Homo sapiens GN=KTN1 PE=1 SV=1,307755.2713,320478.9877,1010898.895,442871.3585,856240.8354,971464.3966,229709.6341,417602.9048,194521.7116,433331.7702,874158.6848,731017.0233,1234022.372,792795.9662,1185373.998,x
1::P20810,12,12,333.9,0.434257057,0.167658923,3.146619464,0.221874006,Y101.5,Y201,76925,Calpastatin OS=Homo sapiens GN=CAST PE=1 SV=4,749040.9046,1170929.875,351760.4985,676124.0264,553253.7557,437909.7884,905450.994,270861.4234,111664.6025,1103995.45,1478459.361,225646.493,1345138.791,2265346.908,442287.8616,x
1::Q7KZF4;2::Q863B3,12,12,294.37,0.332568797,0.145623386,2.036393772,0.272697723,Y101.5,Y201,102618,Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens GN=SND1 PE=1 SV=1,535259.5321,569192.0092,551189.9522,563490.2887,660863.3618,636042.5446,468898.3448,732812.2611,53640.53423,716605.1179,753409.3328,577189.3055,1213749.285,791111.4402,551528.5186,x
1::P24592,12,12,589.68,0.000668084,0.003580802,14.12941204,0.997219939,Y101,Y101.5,26219,Insulin-like growth factor-binding protein 6 OS=Homo sapiens GN=IGFBP6 PE=1 SV=1,122045440.4,96738107.22,34334403.51,47984178.24,32792322.45,20424996.36,61723451.77,76144983.62,42814113.01,47959581.01,21007699.17,13274651.6,6466901.325,4654823.161,6792534.816,x
1::P26022,12,12,419.46,0.160744977,0.095326862,6.436565533,0.418619742,Y101,Y101.5,42519,Pentraxin-related protein PTX3 OS=Homo sapiens GN=PTX3 PE=1 SV=3,37935398.26,34742047.65,75098569.8,22884155.57,7083202.987,8791282.698,16133923.55,11094435.33,666941.7859,57974550.66,19924149.85,4807658.374,9290158.589,3022050.391,10646621.31,x
1::O76061,13,12,669.88,0.323241652,0.14422389,1.626502081,0.278218765,Y202,Y101,34083,Stanniocalcin-2 OS=Homo sapiens GN=STC2 PE=1 SV=1,20664117.64,23502983.35,18066542.96,21829925.14,24469101.7,41762291.22,29747695.26,19483151.72,25877411.67,28936667.43,48173348.16,24113135.85,26169913.39,24483773.26,16528799.44,x
1::P62937;1::A0A075B759;1::Q9Y536;2::P62935,12,12,614.78,0.092083098,0.068164773,1.660629898,0.532949364,Y202,Y201,18229,Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens GN=PPIA PE=1 SV=2,76478810.7,43947776.59,41225480.53,65490453.42,69404974.62,79375700.1,57695571.85,50698190.91,43033077.2,68533973.82,122947047.4,59982916.6,89542768.19,74294325.5,79768877.1,x
1::P49368;2::Q3T0K2,12,12,343.19,0.108922103,0.076106104,2.709214294,0.498666657,Y102,Y201,61066,T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4,1491123.536,1428493.747,1327549.991,1902696.194,2110232.791,4641142.485,1078165.244,1737583.608,378561.5756,2800131.067,2698362.153,2243863.679,2809026.199,835353.7126,1663142.745,x
1::O60687;2::Q5EA25,12,12,351.79,0.029325628,0.03328971,5.48933647,0.746749232,Y101.5,Y201,54192,Sushi repeat-containing protein SRPX2 OS=Homo sapiens GN=SRPX2 PE=1 SV=1,1891814.501,2490492.852,267760.2749,1974142.99,2170839.143,2789008.095,854174.7116,359276.9896,922986.9207,3662621.389,4252000.515,2098593.488,4685187.077,2923531.001,4118912.365,x
2::Q2KJF1,12,12,533.13,0.928267115,0.262383941,2.889803289,0.078884068,Y201,Y101,54091,Alpha-1B-glycoprotein OS=Bos taurus GN=A1BG PE=1 SV=1,7763933.913,9926816.464,16559225.76,10411292.03,12958463.76,21328092.3,4267201.95,18286447.21,76422044.52,4084601.594,16451102.04,20734773.61,11907345.71,9385862.469,16395346.83,x
2::Q3SZR3,12,12,398.39,0.731638036,0.224001123,5.332806746,0.126361688,Y201,Y101,23453,Alpha-1-acid glycoprotein OS=Bos taurus GN=ORM1 PE=2 SV=1,11551060.39,7710961.134,16037105.45,15786478.87,15128399.52,24495633.95,5789262.809,25737325.57,156716834.1,9689058.988,17145562.95,27878717.8,15800348.82,11205420.89,21562643.33,x
2::A7MB62,12,12,489.11,0.424728828,0.166519111,1.680490676,0.226034068,Y202,Y201,45017,Actin-related protein 2 OS=Bos taurus GN=ACTR2 PE=1 SV=1,4995497.113,4964846.429,4448155.708,3617702.381,3996140.063,7874013.289,3125332.262,6077109.79,1678244.701,5573977.446,8463095.438,4247819.756,6323463.996,4300318.807,5112378.52,x
1::P02462;2::Q7SIB2,14,12,615.94,0.006230331,0.013391246,9.586502424,0.93011266,Y201,Y101,161654,Collagen alpha-1(IV) chain OS=Homo sapiens GN=COL4A1 PE=1 SV=3,4387879.28,4631551.771,6863993.72,35480319.77,18886573.18,28011669.65,90179028.68,10486086.05,51601375.33,71960675.06,61866125.64,17038070.78,7894322.647,7428255.487,6364180.181,x
1::P13796,17,12,568.25,2.43E-06,0.000151523,27.70544569,1,Y202,Y101.5,70814,Plastin-2 OS=Homo sapiens GN=LCP1 PE=1 SV=6,123148.8096,208909.7393,217015.4378,346850.8564,241236.9478,208705.3294,72068.31109,80679.53805,203040.2558,2217627.381,4715812.435,2867980.945,111642.4204,109993.3413,132136.5931,x
1::O14672;2::Q10741,12,12,343.31,0.553915698,0.189912178,1.415056214,0.176953834,Y201,Y101.5,86140,Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens GN=ADAM10 PE=1 SV=1,2579327.275,4845777.245,3000049.179,2794196.432,3288618.239,3749911.451,2526315.927,4048116.432,4505279.98,2703732.219,3536219.399,3242180.686,2418366.922,3376028.126,2035479.295,x
1::P07602,18,12,678.76,0.265367425,0.129749537,2.928989556,0.31701181,Y101.5,Y201,59899,Prosaposin OS=Homo sapiens GN=PSAP PE=1 SV=2,7314465.726,8821286.355,4839847.04,12065944.4,5301596.311,7206237.554,6444736.441,5896666.838,2352883.877,9264839.962,9922675.968,4748550.764,11749560.75,25204012.26,6085840.604,x
1::P22692;2::Q05716,14,12,606.17,0.000905043,0.004211181,3.26336052,0.995132942,Y101,Y101.5,29113,Insulin-like growth factor-binding protein 4 OS=Homo sapiens GN=IGFBP4 PE=1 SV=2,80872280.65,90454964.89,60091410.52,55608961.57,53342364.92,49030974.77,44402712.13,70665727.94,48946364.31,54435297.35,29531732.24,30644047.32,27631731.4,19275216.46,24007269.15,x
1::Q14764;2::Q3SYU9,11,11,263.69,0.008836032,0.015589139,4.822295272,0.901255687,Y202,Y101,99551,Major vault protein OS=Homo sapiens GN=MVP PE=1 SV=4,118577.2598,211780.8309,506349.5608,1043933.841,1065221.802,1585248.904,432700.8794,549602.5346,78881.69363,1044700.008,1307034.922,1683116.422,284646.7311,199831.9234,352451.6175,x
1::Q16881;2::O62768;2::Q9N2I8,12,11,540.02,0.449698612,0.170755664,2.119590859,0.215345999,Y202,Y201,71832,"Thioredoxin reductase 1, cytoplasmic OS=Homo sapiens GN=TXNRD1 PE=1 SV=3",6615199.687,5178131.181,4132244.25,6580433.019,3731063.523,4975066.185,3256513.659,4735470.748,1759631.219,10025801.22,7563788.527,3079845.587,8688442.46,4248146.073,2927356.685,x
1::O15230,11,11,258.87,0.10759936,0.075555916,16.85273538,0.501170818,Y201,Y101.5,412023,Laminin subunit alpha-5 OS=Homo sapiens GN=LAMA5 PE=1 SV=8,61302.5257,102039.5809,109316.7712,117890.4167,228789.9075,450662.9362,1648512.938,1150249.611,71749.28834,112092.2868,128152.8015,656077.3296,58023.7737,51999.84738,60305.51375,x
1::P42224,11,11,373.97,0.072745188,0.059234813,3.02660731,0.580336032,Y101.5,Y201,87850,Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 PE=1 SV=2,562974.5958,461360.6765,943879.7096,450727.3499,836313.6758,1398647.876,422184.0212,700909.8086,226374.2435,585704.1854,1109107.074,518637.3962,1466082.854,1203427.182,1414799.9,x
1::O00410,11,11,391.66,0.390719021,0.160481541,2.564696876,0.241791381,Y202,Y201,125032,Importin-5 OS=Homo sapiens GN=IPO5 PE=1 SV=4,1334469.508,551511.5422,913559.7252,501276.7342,1777196.899,1739021.188,1468230.649,623627.6549,155838.1642,1586851.78,2994342.446,1183465.882,1302009.008,512607.7805,1600297.327,x
1::P01033;2::P20414,11,11,534.23,0.098071807,0.070976171,1.659824621,0.520125688,Y201,Y102,23840,Metalloproteinase inhibitor 1 OS=Homo sapiens GN=TIMP1 PE=1 SV=1,172019814.5,218362314,122132334.2,94895304.44,107369083.3,134484632.2,156722190.1,160072327.6,242149796.9,135726767.5,118829021.4,87673695.59,89228349.11,138144869.2,150863986.2,x
1::P07225,11,11,361.86,0.321449733,0.144171543,7.375775053,0.279299909,Y202,Y101.5,77127,Vitamin K-dependent protein S OS=Homo sapiens GN=PROS1 PE=1 SV=1,3114365.749,387999.5461,622242.084,107446.9745,1755946.19,765992.272,1008541.146,100658.8481,237571.1336,3750315.309,1233522.603,395935.8084,122799.9387,146170.7277,460413.5247,x
1::P41250,11,11,315.73,0.010218865,0.01696831,3.76557244,0.887144411,Y101.5,Y101,83854,Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3,1009495.003,520689.7977,1292605.688,1243663.806,1091959.59,1764249.523,1124600.932,1180525.29,763967.6734,1272362.629,2342600.451,1663645.518,4564616.604,4219775.728,1845029.734,x
1::P15121;1::C9JRZ8;2::P16116,12,11,390.83,7.26E-05,0.000878399,9.673506301,0.999990641,Y101.5,Y201,36230,Aldose reductase OS=Homo sapiens GN=AKR1B1 PE=1 SV=3,3595734.942,3211201.103,2611747.541,1973469.228,3410139.768,3869981.198,970094.6992,904307.1296,1114361.165,3024494.75,6557408.023,4187107.558,11857737.34,11088382.71,5965697.611,x
1::P78371;2::Q3ZBH0,12,11,377.84,0.520537063,0.183367891,1.655877656,0.188312741,Y202,Y201,57794,T-complex protein 1 subunit beta OS=Homo sapiens GN=CCT2 PE=1 SV=4,1236168.923,1329812.364,735807.9455,1154842.778,1255508.493,1831908.042,1528407.221,1256351.562,320236.411,2139110.222,1827073.795,1175308.146,1801426.27,852863.3886,1041393.792,x
2::P56652;1::Q06033,11,11,505.55,0.354730299,0.151718727,5.002247826,0.260248775,Y201,Y101.5,99774,Inter-alpha-trypsin inhibitor heavy chain H3 OS=Bos taurus GN=ITIH3 PE=1 SV=2,2310468.491,2077747.652,3551340.448,2583522.276,2242715.31,5865512.577,1996294.864,4456793.348,21739606.15,2111460.375,2801646.815,5283138.159,1928373.229,702249.1429,3005382.749,x
1::Q9ULV4,11,11,259.2,0.87614714,0.252029008,1.861480196,0.091700693,Y202,Y201,53899,Coronin-1C OS=Homo sapiens GN=CORO1C PE=1 SV=1,313463.3919,459779.6981,905005.186,304689.2041,997816.9594,818261.6289,414169.7852,374033.526,376741.4314,89873.28964,1084222.529,994425.749,609715.6544,617206.9468,849431.3677,x
1::P11413,11,11,277.42,0.004643046,0.01141952,4.502130341,0.949228189,Y101.5,Y201,59675,Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD PE=1 SV=4,1328689.24,947222.5488,1172110.769,962848.1635,604874.1135,1076980.863,609897.0042,1217760.297,331038.1451,957814.1151,817716.3748,858370.4341,4892568.311,2665726.532,2160433.421,x
1::Q9P2E9,11,11,326.26,0.768742252,0.231840734,2.531593262,0.117201209,Y101,Y202,152780,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4,197287.5143,301141.1347,1179289.14,112312.381,737936.5004,448401.8174,177758.2993,330512.8111,271704.484,126589.0859,187770.7589,348352.3747,208371.0602,260961.5818,976541.3387,x
1::P07954,11,11,384,0.46284202,0.172673995,1.741261458,0.20998524,Y202,Y101.5,54773,"Fumarate hydratase, mitochondrial OS=Homo sapiens GN=FH PE=1 SV=3",2516100.981,2039961.198,2071356.806,1258229.367,986430.6694,1935906.054,2770804.243,1998391.058,718698.2611,2455580.465,3263083.38,1237873.688,1328573.044,1815770.779,850769.8933,x
1::P28482;1::P10721;1::P27361;1::P31152;2::P46196,12,11,300.6,0.001184282,0.004821675,3.453041551,0.992288502,Y101.5,Y201,41762,Mitogen-activated protein kinase 1 OS=Homo sapiens GN=MAPK1 PE=1 SV=3,544171.3412,520204.8841,865292.4082,774118.5046,986917.1103,1297619.043,489184.583,844059.1344,412400.9025,779031.5132,1223815.906,1209549.215,1884211.848,2194146.127,1949425.432,x
1::Q13642,11,11,427.35,5.58E-05,0.000787738,8.541650403,0.999996201,Y202,Y101.5,38006,Four and a half LIM domains protein 1 OS=Homo sapiens GN=FHL1 PE=1 SV=4,5336793.429,2822854.136,6161270.484,10916397.53,7855454.9,19669025.64,8786989.762,6180560.768,8649820.559,12272551.15,17985684.67,14541648.91,1642326.342,2089222.925,1513325.272,x
1::O00622,11,11,409.42,0.045242552,0.044344468,2.910991169,0.671371354,Y202,Y201,44165,Protein CYR61 OS=Homo sapiens GN=CYR61 PE=1 SV=1,23640776.42,17692079.89,9265216.688,16963123.43,16671159.64,58941087.59,18770969.97,9856204.259,8303322.479,34125951.14,44272015.04,29106383.61,28453983.84,36840807.34,39019919.61,x
2::P00978,11,11,497.55,0.936846615,0.263144293,4.632152905,0.076631851,Y201,Y101,40122,Protein AMBP OS=Bos taurus GN=AMBP PE=1 SV=2,6097394.198,6174438.194,17127559.54,4362602.877,10796829.91,19991349.74,2874739.687,15150624.18,118157114.9,5098974.903,13867571.35,21958417.65,9370336.148,6520597.365,21431636.46,x
1::Q6YHK3,12,11,453.45,0.430387987,0.167248618,2.333920285,0.22355072,Y201,Y101.5,162500,CD109 antigen OS=Homo sapiens GN=CD109 PE=1 SV=2,2519983.014,3020182.95,2638592.692,2393671.332,2416676.318,1653277.46,3239622.604,6401292.166,1438400.669,3850204.421,2694771.147,1255297.56,1334608.261,1836246.239,1576229.412,x
1::Q16658,13,11,446.68,0.180826762,0.102636061,2.060159457,0.394483619,Y101.5,Y201,55123,Fascin OS=Homo sapiens GN=FSCN1 PE=1 SV=3,5789624.4,3450696.15,3153420.86,3631562.449,3575427.521,4058465.433,3685782.254,3327005.153,890584.4151,5889211.875,6256612.64,3089465.923,6167391.738,5484671.831,4630142.631,x
1::P48745,11,11,479.36,0.000385103,0.002811417,10.84982294,0.99910653,Y201,Y101.5,41473,Protein NOV homolog OS=Homo sapiens GN=NOV PE=1 SV=1,10256397.28,12558135.4,6106031.779,4578204.851,4220566.81,2299762.327,13999844.6,20732086.51,7898386.004,5408955.383,1864176.278,1992979.022,1161410.626,1070425.622,1697289.357,x
1::P23528;2::Q5E9F7,17,11,916.25,0.133860754,0.08612097,2.107114978,0.456280828,Y101.5,Y101,18719,Cofilin-1 OS=Homo sapiens GN=CFL1 PE=1 SV=3,32671737.45,22007914.67,39893250.69,29356884.1,51562774.73,56128611.57,17386553.86,35123645.52,46069339.73,24605885.91,55694987.97,50783994.02,72311354.19,60433551.07,66531074.81,x
1::P22105;1::Q16473,11,11,216.76,0.005269115,0.012076212,31.09692298,0.941552381,Y101,Y101.5,464946,Tenascin-X OS=Homo sapiens GN=TNXB PE=1 SV=4,107317.4747,425189.1335,1117605.702,137133.2908,20372.07752,73744.38647,49317.813,104110.179,76686.79301,16191.98358,23351.25966,36583.91733,6942.223255,25094.82929,21026.47118,x
1::P06744,15,11,538.44,0.312042007,0.14149713,1.870970147,0.285088953,Y101,Y102,63335,Glucose-6-phosphate isomerase OS=Homo sapiens GN=GPI PE=1 SV=4,8018274.669,4045541.623,5859094.06,3143260.7,2488939.253,3947274.301,3986201.878,4699421.208,949773.3695,4088414.761,5251260.585,2431036.018,5971187.186,6897395.527,3490135.139,x
1::Q92520;2::A5PKI3,11,11,453.94,0.002972145,0.008879975,4.776719924,0.970383184,Y202,Y201,24950,Protein FAM3C OS=Homo sapiens GN=FAM3C PE=1 SV=1,4732797.33,4680173.15,1481862.79,5250967.389,5758112.487,10373963.48,1699003.904,1346313.054,1530735.46,8086231.669,9489631.652,4282657.437,8784867.551,6564236.328,5950678.833,x
1::Q8NBJ4,11,11,359.95,0.193004182,0.107107105,2.192535769,0.381175121,Y101,Y201,45477,Golgi membrane protein 1 OS=Homo sapiens GN=GOLM1 PE=1 SV=1,3787935.366,4447064.104,1302934.258,1986880.299,2806192.252,1780912.602,1606888.079,1744665.941,998629.8467,4367853.998,2257896.449,2333560.343,2590214.363,3143308.877,2741247.516,x
1::P48643,12,11,343.47,0.184305475,0.103939266,2.067793858,0.390587877,Y102,Y201,60089,T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1,605768.7932,785113.4521,839666.7811,862726.8145,1427335.404,2308172.741,453963.0216,735565.5862,1034210.93,1644382.271,1256709.186,1384512.073,1406742.238,469169.6479,1563745.232,x
1::P80303,11,10,426.2,0.143877385,0.089721982,2.517399965,0.441422258,Y202,Y101.5,50278,Nucleobindin-2 OS=Homo sapiens GN=NUCB2 PE=1 SV=2,3886911.347,4258875.779,1298491.026,2520340.451,2704826.719,3721725.007,2213229.723,1369986.25,2112427.683,4833689.872,5916154.504,2217292.345,2000189.916,1504387.639,1646426.219,x
1::P30086;2::P13696,10,10,513.3,0.151316218,0.092033644,3.061650565,0.431047493,Y101.5,Y201,21158,Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens GN=PEBP1 PE=1 SV=3,23422204.7,14685611.21,10631125.92,19303038.96,10067337.95,9901098.701,16000759.08,15002085.64,2501502.898,13299974.71,16299394.72,8197990.445,38308432.82,44943475.82,19326696.16,x
1::P31948;2::Q3ZBZ8,11,10,307.35,0.060331329,0.053780567,2.091184633,0.617047282,Y101.5,Y101,63227,Stress-induced-phosphoprotein 1 OS=Homo sapiens GN=STIP1 PE=1 SV=1,837647.8142,565839.3932,488533.6118,888016.1401,1015919.577,1151023.659,735509.2967,974936.5462,924034.6102,857411.1941,890840.1847,866887.3771,1820220.789,1365415.488,770928.585,x
1::P61916,10,10,351.02,0.119654475,0.080933945,2.99415446,0.479370191,Y101.5,Y201,16902,Epididymal secretory protein E1 OS=Homo sapiens GN=NPC2 PE=1 SV=1,13454010.95,19743256.93,3706761.67,9622377.045,8758528.796,5654647.499,5298742.114,4821177.604,3382832.416,13699891.4,14130542.22,6634831.839,11490869.88,16525647.16,12412808.48,x
1::Q14118;2::O18738,10,10,382.06,0.027462147,0.031770899,3.221590829,0.757363819,Y202,Y201,97723,Dystroglycan OS=Homo sapiens GN=DAG1 PE=1 SV=2,7481254.281,10108182.63,3698122.759,6869694.402,6753525.753,13222970.3,4760697.615,2936267.791,4308092.88,13042155.11,16735233.92,8897996.642,6788334.468,7293111.802,4772647.936,x
1::P10646,10,10,293.76,0.987510981,0.27382872,1.176043246,0.060330461,Y101,Y201,36075,Tissue factor pathway inhibitor OS=Homo sapiens GN=TFPI PE=1 SV=1,8253152.633,6240071.506,1577495.575,6691376.297,1537128.745,5948116.505,7369423.372,5139861.275,1155790.827,8618985.857,4693092.659,2265833.118,6477342.556,5894745.911,3025757.216,x
1::P07686;2::Q0V8R6,11,10,339.46,0.064078647,0.054924041,4.364448113,0.605328565,Y202,Y201,63527,Beta-hexosaminidase subunit beta OS=Homo sapiens GN=HEXB PE=1 SV=3,4763601.411,3184853.991,800359.5224,3796715.426,4988502.119,3584939.702,1738736.82,1557244.239,762278.7863,8718142.835,6386171.134,2607750.557,3624792.391,3719471.793,3847954.413,x
1::P14324;2::Q8WMY2,10,10,414.4,0.002733051,0.008325476,5.518138031,0.973444226,Y101.5,Y201,48758,Farnesyl pyrophosphate synthase OS=Homo sapiens GN=FDPS PE=1 SV=4,3204496.377,1948439.71,1748235.245,3643796.137,1828877.998,1930479.327,1853440.01,3741961.745,785127.6964,2907417.357,3066013.945,1570958.538,12137696.44,10515318.4,12555627.39,x
2::P79136;1::P47756,10,10,334.09,0.006842362,0.013796308,3.08605261,0.923054157,Y101.5,Y201,34176,F-actin-capping protein subunit beta OS=Bos taurus GN=CAPZB PE=1 SV=1,2066999.235,2443737.927,2223098.049,2320302.156,2318233.562,4819366.149,1139400.273,2055360.838,864565.891,2517366.094,1953220.35,2084816.008,4736022.746,3418778.925,4372495.016,x
